FinalID,OriginalTraitValue,unique_id,Temps,logB0,E,E_h,E_l,T_h,T_l,one_over_kt,index_panda,B0
MTD4034,294.448688,905,293.082858,5.60676429012402,2.15831887063172e-08,1.07915943531586e-07,1.07915943531586e-08,308.0783,278.020607,3401216.87362191,7530,289.2283555
MTD4034,295.730305,905,298.005474,5.60676429012402,2.15831887063172e-08,1.07915943531586e-07,1.07915943531586e-08,308.0783,278.020607,3458343.66949054,7531,289.2283555
MTD4034,293.796526,905,303.038119,5.60676429012402,2.15831887063172e-08,1.07915943531586e-07,1.07915943531586e-08,308.0783,278.020607,3516747.34826506,7532,289.2283555
MTD4034,291.126681,905,308.0783,5.60676429012402,2.15831887063172e-08,1.07915943531586e-07,1.07915943531586e-08,308.0783,278.020607,3575238.48207032,7533,289.2283555
MTD4035,290.313084,906,278.0095047,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3226291.10711384,7534,290.313084
MTD4035,293.086303,906,283.071096,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3285030.70674248,7535,290.313084
MTD4035,294.949026,906,287.987763,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3342088.46466287,7536,290.313084
MTD4035,296.172632,906,293.065215,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3401012.12719044,7537,290.313084
MTD4035,295.730305,906,298.005474,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3458343.66949054,7538,290.313084
MTD4035,293.835267,906,303.037722,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3516742.74109319,7539,290.313084
MTD4035,290.8554984,906,308.081072,5.65434549291165,8.15161637409399e-09,4.07580818704699e-08,4.07580818704699e-09,308.081072,278.0095047,3575270.65103864,7540,290.313084
MTD4036,291.5990525,907,278.124095,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3227620.92375537,7541,291.5990525
MTD4036,294.691304,907,283.322876,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3287952.60531507,7542,291.5990525
MTD4036,297.183885,907,288.361271,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3346423.01264941,7543,291.5990525
MTD4036,298.244809,907,293.307875,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3403828.18846466,7544,291.5990525
MTD4036,300.698745,907,298.268753,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3461399.01357781,7545,291.5990525
MTD4036,298.180202,907,303.487162,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3521958.47742834,7546,291.5990525
MTD4036,294.559055,907,308.38579,5.55512596066657,4.01619533068629e-08,2.00809766534314e-07,2.00809766534314e-08,308.38579,278.124095,3578806.89335035,7547,291.5990525
MTD4037,290.0318633,908,278.1851567,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3228329.5427643,7548,289.877134
MTD4037,292.3890134,908,283.222164,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3286783.84588604,7549,289.877134
MTD4037,293.662709,908,288.248069,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3345109.30718347,7550,289.877134
MTD4037,294.878362,908,293.273379,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3403427.86352559,7551,289.877134
MTD4037,294.991213,908,298.287388,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3461615.27213647,7552,289.877134
MTD4037,292.376181,908,303.119204,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3517688.33700824,7553,289.877134
MTD4037,289.877134,908,308.10645,5.67178126778872,2.05914813879457e-09,1.02957406939729e-08,1.02957406939729e-09,308.10645,278.1851567,3575565.16188929,7554,289.877134
MTD4038,289.4902855,909,277.948245,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3225580.19032146,7555,289.4902855
MTD4038,290.783328,909,282.974348,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3283907.94940234,7556,289.4902855
MTD4038,293.507929,909,288.246483,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3345090.90170593,7557,289.4902855
MTD4038,294.0464235,909,293.264855,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3403328.94278751,7558,289.4902855
MTD4038,294.449536,909,298.204718,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3460655.88952071,7559,289.4902855
MTD4038,292.782427,909,303.200488,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3518631.63513984,7560,289.4902855
MTD4038,290.592938,909,308.190905,5.61749602769855,1.76507807564216e-08,8.82539037821081e-08,8.82539037821081e-09,308.190905,277.948245,3576545.25937101,7561,289.4902855
MTD4039,288.6969925,910,278.0172366,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3226380.83555762,7562,288.6969925
MTD4039,291.944073,910,283.140484,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3285835.95218754,7563,288.6969925
MTD4039,295.906858,910,288.5024275,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3348061.12916328,7564,288.6969925
MTD4039,297.374076,910,293.453194,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3405514.61065336,7565,288.6969925
MTD4039,298.396256,910,298.476523,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3463810.17755599,7566,288.6969925
MTD4039,294.349467,910,303.370787,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3520607.94940234,7567,288.6969925
MTD4039,291.1540128,910,308.196654,5.57431861766836,3.20557900065741e-08,1.60278950032871e-07,1.60278950032871e-08,308.196654,278.0172366,3576611.97632587,7568,288.6969925
MTD4040,289.258067,911,278.0229863,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3226447.56063595,7569,289.258067
MTD4040,291.692656,911,282.983666,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3284016.08448416,7570,289.258067
MTD4040,293.237066,911,288.243707,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3345058.68631774,7571,289.258067
MTD4040,293.504746,911,293.182183,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3402369.53696182,7572,289.258067
MTD4040,294.139978,911,298.201546,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3460619.07856563,7573,289.258067
MTD4040,291.815107,911,303.113455,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3517621.62005338,7574,289.258067
MTD4040,289.5870224,911,307.949236,5.65941264151737,4.98275135693082e-09,2.49137567846541e-08,2.49137567846541e-09,307.949236,278.0229863,3573740.69861901,7575,289.258067
MTD4041,285.23173397,912,278.023934,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3226458.55866311,7576,285.23173397
MTD4041,285.36564728,912,282.9007715,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3283054.09655332,7577,285.23173397
MTD4041,285.79566946,912,287.952403,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3341678.11303238,7578,285.23173397
MTD4041,286.7694861,912,292.932907,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3399476.69722641,7579,285.23173397
MTD4041,287.1269766,912,297.86551,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3456719.39189973,7580,285.23173397
MTD4041,287.992044,912,302.908432,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3515242.33491934,7581,285.23173397
MTD4041,289.3586346,912,308.001555,5.52027521029602,4.07458014011588e-08,2.03729007005794e-07,2.03729007005794e-08,308.001555,278.023934,3574347.8588836,7582,285.23173397
MTD4042,285.21357067,913,277.843575,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3224365.49843333,7583,285.21357067
MTD4042,285.32941776,913,283.021979,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3284460.70558199,7584,285.21357067
MTD4042,285.6265216,913,288.136512,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3343814.69188813,7585,285.21357067
MTD4042,285.9295949,913,292.889481,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3398972.73993269,7586,285.21357067
MTD4042,286.1481367,913,297.945347,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3457645.89764419,7587,285.21357067
MTD4042,286.9225941,913,303.110566,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3517588.09330393,7588,285.21357067
MTD4042,287.6425737,913,307.794947,5.57607789242026,2.36234134935683e-08,1.18117067467842e-07,1.18117067467842e-08,307.794947,277.843575,3571950.17987699,7589,285.21357067
MTD4043,285.20149823,914,277.9040574,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3225067.39468492,7590,285.20149823
MTD4043,285.33546006,914,283.021858,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3284459.30138099,7591,285.20149823
MTD4043,285.4996334,914,288.139053,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3343844.18010909,7592,285.20149823
MTD4043,285.8450149,914,292.951414,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3399691.47034931,7593,285.20149823
MTD4043,286.1602335,914,298.005345,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3458342.17244981,7594,285.20149823
MTD4043,286.8077783,914,303.052622,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3516915.65510038,7595,285.20149823
MTD4043,287.6969786,914,307.91434,5.57528802435995,2.38137937263149e-08,1.19068968631574e-07,1.19068968631574e-08,307.91434,277.9040574,3573335.73169316,7596,285.20149823
MTD4044,285.21359496,915,277.9640564,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3225763.68109551,7597,285.21359496
MTD4044,285.3535748,915,282.961254,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3283755.99396542,7598,285.21359496
MTD4044,285.6929747,915,288.074941,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3343100.16246954,7599,285.21359496
MTD4044,285.83898475,915,293.011776,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3400391.96936289,7600,285.21359496
MTD4044,286.2568616,915,297.762448,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3455523.36079842,7601,285.21359496
MTD4044,286.7171682,915,303.17492,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3518334.91934548,7602,285.21359496
MTD4044,287.394876,915,307.980627,5.58438435027305,2.11279676932951e-08,1.05639838466475e-07,1.05639838466475e-08,307.980627,277.9640564,3574104.99013578,7603,285.21359496
MTD4045,285.22565528,916,277.8433327,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3224362.68654984,7604,285.22565528
MTD4045,285.4623483,916,283.019317,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3284429.81316003,7605,285.22565528
MTD4045,285.6265337,916,288.196753,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3344513.78670071,7606,285.22565528
MTD4045,286.0444107,916,292.947424,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3399645.16653127,7607,285.22565528
MTD4045,286.498602,916,297.998572,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3458263.57200882,7608,285.22565528
MTD4045,287.1944853,916,303.04488,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3516825.80944644,7609,285.22565528
MTD4045,288.047444,916,307.967566,5.56380790091383,2.74172900787153e-08,1.37086450393577e-07,1.37086450393577e-08,307.967566,277.8433327,3573953.41766276,7610,285.22565528
MTD4046,285.3851077,917,278.0337376,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3226572.32911686,7611,285.3851077
MTD4046,285.72095646,917,283.036459,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3284628.74550307,7612,285.3851077
MTD4046,286.1350641,917,288.224238,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3344832.74921666,7613,285.3851077
MTD4046,286.5733418,917,293.169228,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3402219.19461529,7614,285.3851077
MTD4046,287.342911,917,298.246176,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3461137.00823953,7615,285.3851077
MTD4046,288.3233257,917,303.329611,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3520130.1032842,7616,285.3851077
MTD4046,289.508525,917,308.541113,5.52446465624901,3.96725215207726e-08,1.98362607603863e-07,1.98362607603863e-08,308.541113,278.0337376,3580609.41162818,7617,285.3851077
MTD4047,285.24651553,918,278.1512393,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3227935.93245909,7618,285.24651553
MTD4047,285.39567058,918,282.96557,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3283806.08100267,7619,285.24651553
MTD4047,285.6712411,918,288.088203,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3343254.06754091,7620,285.24651553
MTD4047,285.8564861,918,293.08629,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3401256.7018684,7621,285.24651553
MTD4047,286.6199579,918,298.406584,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3462998.53777417,7622,285.24651553
MTD4047,287.4257089,918,303.36288,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3520516.18892886,7623,285.24651553
MTD4047,288.4301835,918,308.56882,5.55246457381611,3.08086874586699e-08,1.5404343729335e-07,1.5404343729335e-08,308.56882,278.1512393,3580930.95044679,7624,285.24651553
MTD4048,285.252558,919,278.0905427,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3227231.55042358,7625,285.252558
MTD4048,285.38362228,919,282.965199,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3283801.77555994,7626,285.252558
MTD4048,285.68929525,919,288.14964,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3343967.04189393,7627,285.252558
MTD4048,285.9348184,919,293.02782,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3400578.15945224,7628,285.252558
MTD4048,286.5778071,919,298.344405,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3462276.95253568,7629,285.252558
MTD4048,287.064278,919,303.290877,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3519680.5964953,7630,285.252558
MTD4048,287.972403,919,308.372088,5.56720384727925,2.63699653823267e-08,1.31849826911633e-07,1.31849826911633e-08,308.372088,278.0905427,3578647.88209353,7631,285.252558
MTD4049,285.252558,920,278.0905427,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3227231.55042358,7632,285.252558
MTD4049,285.4859962,920,283.090114,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3285251.41000348,7633,285.252558
MTD4049,285.79170587,920,288.152791,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3344003.60914471,7634,285.252558
MTD4049,286.1335604,920,293.216582,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3402768.7362191,7635,285.252558
MTD4049,286.8007191,920,298.290379,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3461649.98259255,7636,285.252558
MTD4049,287.5642644,920,303.367142,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3520565.6492979,7637,285.252558
MTD4049,288.6410287,920,308.57531,5.54739180671278,3.24468778572755e-08,1.62234389286377e-07,1.62234389286377e-08,308.57531,278.0905427,3581006.26668214,7638,285.252558
MTD4050,285.12608752,921,277.964886,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3225773.30857607,7639,285.12608752
MTD4050,285.3173566,921,282.96316,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3283778.11303238,7640,285.12608752
MTD4050,285.61704214,921,288.025652,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3342528.16525473,7641,285.12608752
MTD4050,285.9589333,921,292.967678,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3399880.21353139,7642,285.12608752
MTD4050,286.517584,921,298.281668,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3461548.89172566,7643,285.12608752
MTD4050,286.9919883,921,303.288653,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3519654.78704886,7644,285.12608752
MTD4050,287.8097874,921,308.245318,5.56781304471902,2.61187530694772e-08,1.30593765347386e-07,1.30593765347386e-08,308.245318,277.964886,3577176.72043635,7645,285.12608752
MTD4051,285.38088306,922,279.147825,5.56421252236387,2.73624956244728e-08,1.36812478122364e-07,1.36812478122364e-08,303.239396,279.147825,3239501.27654636,7646,285.38088306
MTD4051,285.4408836,922,283.147176,5.56421252236387,2.73624956244728e-08,1.36812478122364e-07,1.36812478122364e-08,303.239396,279.147825,3285913.6126262,7647,285.38088306
MTD4051,285.7129845,922,288.16821,5.56421252236387,2.73624956244728e-08,1.36812478122364e-07,1.36812478122364e-08,303.239396,279.147825,3344182.54612974,7648,285.38088306
MTD4051,286.1548978,922,293.19049,5.56421252236387,2.73624956244728e-08,1.36812478122364e-07,1.36812478122364e-08,303.239396,279.147825,3402465.93942207,7649,285.38088306
MTD4051,286.6756525,922,298.213343,5.56421252236387,2.73624956244728e-08,1.36812478122364e-07,1.36812478122364e-08,303.239396,279.147825,3460755.98236045,7650,285.38088306
MTD4051,287.6330674,922,303.239396,5.56421252236387,2.73624956244728e-08,1.36812478122364e-07,1.36812478122364e-08,303.239396,279.147825,3519083.16119299,7651,285.38088306
MTD4052,284.932086776,923,279.185344,5.57719088728586,2.29414348442409e-08,1.14707174221204e-07,1.14707174221205e-08,303.19304,279.185344,3239936.68330045,7652,284.932086776
MTD4052,285.04060511,923,283.18505,5.57719088728586,2.29414348442409e-08,1.14707174221204e-07,1.14707174221205e-08,303.19304,279.185344,3286353.13914355,7653,284.932086776
MTD4052,285.3005832,923,288.165191,5.57719088728586,2.29414348442409e-08,1.14707174221204e-07,1.14707174221205e-08,303.19304,279.185344,3344147.51073459,7654,284.932086776
MTD4052,285.4877846,923,293.144799,5.57719088728586,2.29414348442409e-08,1.14707174221204e-07,1.14707174221205e-08,303.19304,279.185344,3401935.69687826,7655,284.932086776
MTD4052,286.0206687,923,298.167742,5.57719088728586,2.29414348442409e-08,1.14707174221204e-07,1.14707174221205e-08,303.19304,279.185344,3460226.78426366,7656,284.932086776
MTD4052,286.8749833,923,303.19304,5.57719088728586,2.29414348442409e-08,1.14707174221204e-07,1.14707174221205e-08,303.19304,279.185344,3518545.20134618,7657,284.932086776
MTD4053,285.047323165,924,279.145383,5.61964251090232,1.00882409649383e-08,5.04412048246913e-08,5.04412048246913e-09,303.185091,279.145383,3239472.93721713,7658,284.973899728
MTD4053,284.973899728,924,283.143757,5.61964251090232,1.00882409649383e-08,5.04412048246913e-08,5.04412048246913e-09,303.185091,279.145383,3285873.93524428,7659,284.973899728
MTD4053,285.27025296,924,288.205775,5.61964251090232,1.00882409649383e-08,5.04412048246913e-08,5.04412048246913e-09,303.185091,279.145383,3344618.48671231,7660,284.973899728
MTD4053,285.40286522,924,293.225788,5.61964251090232,1.00882409649383e-08,5.04412048246913e-08,5.04412048246913e-09,303.185091,279.145383,3402875.57154462,7661,284.973899728
MTD4053,285.57793715,924,298.205307,5.61964251090232,1.00882409649383e-08,5.04412048246913e-08,5.04412048246913e-09,303.185091,279.145383,3460662.72484623,7662,284.973899728
MTD4053,285.78939744,924,303.185091,5.61964251090232,1.00882409649383e-08,5.04412048246913e-08,5.04412048246913e-09,303.185091,279.145383,3518452.95346408,7663,284.973899728
MTD4054,285.09246325,925,279.17459,5.63551182272508,5.3592028253241e-09,2.67960141266205e-08,2.67960141266205e-09,303.109017,279.17459,3239811.88348613,7664,285.09246325
MTD4054,285.11675473,925,283.068033,5.63551182272508,5.3592028253241e-09,2.67960141266205e-08,2.67960141266205e-09,303.109017,279.17459,3284995.16072879,7665,285.09246325
MTD4054,285.28679522,925,288.15,5.63551182272508,5.3592028253241e-09,2.67960141266205e-08,2.67960141266205e-09,303.109017,279.17459,3343971.21968202,7666,285.09246325
MTD4054,285.43254422,925,293.109017,5.63551182272508,5.3592028253241e-09,2.67960141266205e-08,2.67960141266205e-09,303.109017,279.17459,3401520.44795172,7667,285.09246325
MTD4054,285.5782932,925,298.190983,5.63551182272508,5.3592028253241e-09,2.67960141266205e-08,2.67960141266205e-09,303.109017,279.17459,3460496.49529999,7668,285.09246325
MTD4054,285.3900341,925,303.109017,5.63551182272508,5.3592028253241e-09,2.67960141266205e-08,2.67960141266205e-09,303.109017,279.17459,3517570.11721017,7669,285.09246325
MTD4055,285.20784785,926,279.17459,5.64551442436451,2.42994650779135e-09,1.21497325389567e-08,1.21497325389567e-09,303.109017,279.17459,3239811.88348613,7670,285.20784785
MTD4055,285.26250373,926,283.109017,5.64551442436451,2.42994650779135e-09,1.21497325389567e-08,1.21497325389567e-09,303.109017,279.17459,3285470.77869328,7671,285.20784785
MTD4055,285.35359686,926,288.15,5.64551442436451,2.42994650779135e-09,1.21497325389567e-08,1.21497325389567e-09,303.109017,279.17459,3343971.21968202,7672,285.20784785
MTD4055,285.42039846,926,293.15,5.64551442436451,2.42994650779135e-09,1.21497325389567e-08,1.21497325389567e-09,303.109017,279.17459,3401996.05431124,7673,285.20784785
MTD4055,285.5600746,926,298.109017,5.64551442436451,2.42994650779135e-09,1.21497325389567e-08,1.21497325389567e-09,303.109017,279.17459,3459545.28258094,7674,285.20784785
MTD4055,285.2928681,926,303.109017,5.64551442436451,2.42994650779135e-09,1.21497325389567e-08,1.21497325389567e-09,303.109017,279.17459,3517570.11721017,7675,285.20784785
MTD4056,285.20784785,927,279.17459,5.64758705031353,1.86732239181186e-09,9.33661195905932e-09,9.33661195905932e-10,303.109017,279.17459,3239811.88348613,7676,285.20784785
MTD4056,285.39610698,927,283.109017,5.64758705031353,1.86732239181186e-09,9.33661195905932e-09,9.33661195905932e-10,303.109017,279.17459,3285470.77869328,7677,285.20784785
MTD4056,285.38396122,927,288.109017,5.64758705031353,1.86732239181186e-09,9.33661195905932e-09,9.33661195905932e-10,303.109017,279.17459,3343495.6133225,7678,285.20784785
MTD4056,285.5540017,927,293.109017,5.64758705031353,1.86732239181186e-09,9.33661195905932e-09,9.33661195905932e-10,303.109017,279.17459,3401520.44795172,7679,285.20784785
MTD4056,285.5540017,927,298.15,5.64758705031353,1.86732239181186e-09,9.33661195905932e-09,9.33661195905932e-10,303.109017,279.17459,3460020.88894047,7680,285.20784785
MTD4056,285.29894098,927,303.109017,5.64758705031353,1.86732239181186e-09,9.33661195905932e-09,9.33661195905932e-10,303.109017,279.17459,3517570.11721017,7681,285.20784785
MTD4057,285.17748349,928,279.2155737,5.64284078392319,3.41966441125407e-09,1.70983220562704e-08,1.70983220562704e-09,303.15,279.2155737,3240287.49796913,7682,285.17748349
MTD4057,285.42039846,928,283.109017,5.64284078392319,3.41966441125407e-09,1.70983220562704e-08,1.70983220562704e-09,303.15,279.2155737,3285470.77869328,7683,285.17748349
MTD4057,285.7301151,928,288.15,5.64284078392319,3.41966441125407e-09,1.70983220562704e-08,1.70983220562704e-09,303.15,279.2155737,3343971.21968202,7684,285.17748349
MTD4057,285.7969167,928,293.068034,5.64284078392319,3.41966441125407e-09,1.70983220562704e-08,1.70983220562704e-09,303.15,279.2155737,3401044.8415922,7685,285.17748349
MTD4057,285.7301151,928,298.109017,5.64284078392319,3.41966441125407e-09,1.70983220562704e-08,1.70983220562704e-09,303.15,279.2155737,3459545.28258094,7686,285.17748349
MTD4057,285.38396122,928,303.15,5.64284078392319,3.41966441125407e-09,1.70983220562704e-08,1.70983220562704e-09,303.15,279.2155737,3518045.72356969,7687,285.17748349
MTD4058,287.389007,929,287.79797,5.69109269935854,8.82780763165924e-09,-4.41390381582962e-08,-4.41390381582962e-09,307.277758,287.79797,3339885.92317512,7688,286.8400611
MTD4058,287.6096755,929,293.813136,5.69109269935854,8.82780763165924e-09,-4.41390381582962e-08,-4.41390381582962e-09,307.277758,287.79797,3409691.72565858,7689,286.8400611
